campaign,kampagne,EN-GE
cancel,stornieren,EN-GE
capable,fähig,EN-GE
character,charakter,EN-GE
chemical,chemisch,EN-GE
club,verein,EN-GE
collection,sammlung,EN-GE
cool,cool,EN-GE
cry,schrei,EN-GE
dangerous,gefährlich,EN-GE
depression,depression,EN-GE
dump,dump,EN-GE
edge,rand,EN-GE
evidence,beweismittel,EN-GE
extreme,extrem,EN-GE
fan,ventilator,EN-GE
frequently,häufig,EN-GE
fully,völlig,EN-GE
generate,generieren,EN-GE
imagination,phantasie,EN-GE
letter,brief,EN-GE
lock,sperren,EN-GE
maximum,maximal,EN-GE
mostly,meist,EN-GE
myself,mich selber,EN-GE
naturally,natürlich,EN-GE
nearly,fast,EN-GE
novel,roman,EN-GE
obtain,erhalten,EN-GE
occasionally,gelegentlich,EN-GE
option,option,EN-GE
organized,organisiert,EN-GE
pack,pack,EN-GE
park,park,EN-GE
passion,leidenschaft,EN-GE
percentage,prozentsatz,EN-GE
plenty,viel,EN-GE
push,drücken,EN-GE
quarter,quartal,EN-GE
resource,ressource,EN-GE
select,wählen,EN-GE
setting,rahmen,EN-GE
skin,haut,EN-GE
sort,sortieren,EN-GE
weight,gewicht,EN-GE
accept,akzeptieren,EN-GE
ad,anzeige,EN-GE
agency,agentur,EN-GE
baby,baby,EN-GE
background,hintergrund,EN-GE
carefully,vorsichtig,EN-GE
carry,tragen,EN-GE
clearly,deutlich,EN-GE
college,hochschule,EN-GE
communicate,kommunizieren,EN-GE
complain,beschweren,EN-GE
conflict,konflikt,EN-GE
connection,verbindung,EN-GE
criticism,kritik,EN-GE
debt,schulden,EN-GE
depend,abhängen,EN-GE
description,beschreibung,EN-GE
die,sterben,EN-GE
dish,gericht,EN-GE
dramatic,dramatisch,EN-GE
eat,essen,EN-GE
efficient,effizient,EN-GE
enter,eingeben,EN-GE
essentially,im wesentlichen,EN-GE
exact,genau,EN-GE
factor,faktor,EN-GE
fair,messe,EN-GE
fill,füllen,EN-GE
fine,fein,EN-GE
formal,formale,EN-GE
forward,vorwärts-,EN-GE
fruit,frucht,EN-GE
glass,glas,EN-GE
happen,geschehen,EN-GE
indicate,zeigen,EN-GE
joint,joint,EN-GE
jump,springen,EN-GE
kick,kick,EN-GE
master,meister,EN-GE
memory,erinnerung,EN-GE
muscle,muskel,EN-GE
opposite,gegenteil,EN-GE
pass,bestehen,EN-GE
patience,geduld,EN-GE
pitch,tonhöhe,EN-GE
possibly,möglicherweise,EN-GE
powerful,kraftvoll,EN-GE
red,rot,EN-GE
remote,fernbedienung,EN-GE
secretary,sekretariat,EN-GE
slightly,leicht,EN-GE
solution,lösung,EN-GE
somewhat,etwas,EN-GE
strength,stärke,EN-GE
suggest,vorschlagen,EN-GE
survive,überleben,EN-GE
total,gesamt,EN-GE
traffic,verkehr,EN-GE
treat,behandeln,EN-GE
trip,ausflug,EN-GE
vast,groß,EN-GE
vegetable,gemüse,EN-GE
abuse,missbrauch,EN-GE
administration,verwaltung,EN-GE
appeal,beschwerde,EN-GE
appreciate,schätzen,EN-GE
aspect,aspekt,EN-GE
attitude,haltung,EN-GE
beat,schlagen,EN-GE
burn,brennen,EN-GE
chart,diagramm,EN-GE
compare,vergleichen,EN-GE
deposit,anzahlung,EN-GE
director,direktor,EN-GE
equally,gleichermaßen,EN-GE
foreign,ausländische,EN-GE
gear,gang,EN-GE
greatly,sehr,EN-GE
hungry,hungrig,EN-GE
ideal,ideal,EN-GE
imagine,mir vorstellen,EN-GE
kitchen,küche,EN-GE
land,land,EN-GE
log,log,EN-GE
lost,hat verloren,EN-GE
manage,verwalten,EN-GE
mother,mutter,EN-GE
necessarily,notwendig,EN-GE
net,netz,EN-GE
party,party,EN-GE
personality,persönlichkeit,EN-GE
personally,persönlich,EN-GE
practical,praktisch,EN-GE
principle,prinzip,EN-GE
print,drucken,EN-GE
psychological,psychologische,EN-GE
psychology,psychologie,EN-GE
raise,erziehen,EN-GE
rarely,selten,EN-GE
recommendation,empfehlung,EN-GE
regularly,regelmäßig,EN-GE
relative,relativ,EN-GE
response,antwort,EN-GE
sale,verkauf,EN-GE
season,jahreszeit,EN-GE
selection,auswahl,EN-GE
severe,schwer,EN-GE
signal,signal,EN-GE
similarly,ähnlich,EN-GE
sleep,schlaf,EN-GE
smooth,glatt,EN-GE
somewhere,irgendwo,EN-GE
spirit,geist,EN-GE
storage,lagerung,EN-GE
street,straße,EN-GE
suitable,geeignet,EN-GE
tree,baum,EN-GE
version,version,EN-GE
wave,welle,EN-GE
advance,voraus,EN-GE
alcohol,alkohol,EN-GE
anywhere,irgendwo,EN-GE
argument,streit,EN-GE
basically,im grunde,EN-GE
belt,gürtel,EN-GE
bench,bank,EN-GE
closed,abgeschlossen,EN-GE
closely,eng,EN-GE
commission,kommission,EN-GE
complaint,beschwerde,EN-GE
connect,verbinden,EN-GE
consist,bestehen,EN-GE
contract,vertrag,EN-GE
contribute,beitragen,EN-GE
copy,kopieren,EN-GE
dark,dunkel,EN-GE
differ,abweichen,EN-GE
double,doppelt,EN-GE
draw,zeichnen,EN-GE
drop,fallen,EN-GE
effectively,effektiv,EN-GE
emphasis,betonung,EN-GE
encourage,ermutigen,EN-GE
equal,gleich,EN-GE
everybody,jeder,EN-GE
expand,erweitern,EN-GE
firm,firma,EN-GE
fix,fix,EN-GE
frequent,häufig,EN-GE
highway,autobahn,EN-GE
hire,mieten,EN-GE
initially,anfänglich,EN-GE
internal,intern,EN-GE
join,beitreten,EN-GE
kill,töten,EN-GE
literally,buchstäblich,EN-GE
loss,verlust,EN-GE
mainly,hauptsächlich,EN-GE
membership,mitgliedschaft,EN-GE
merely,nur,EN-GE
minimum,minimum,EN-GE
numerous,zahlreich,EN-GE
path,pfad,EN-GE
possession,besitz,EN-GE
preparation,vorbereitung,EN-GE
progress,fortschritt,EN-GE
project,projekt,EN-GE
prove,beweisen,EN-GE
react,reagieren,EN-GE
recognize,erkenne,EN-GE
relax,entspannen sie sich,EN-GE
replace,ersetzen,EN-GE
sea,meer,EN-GE
sensitive,empfindlich,EN-GE
sit,sitzen,EN-GE
south,süd,EN-GE
status,status,EN-GE
steak,steak,EN-GE
stuff,sachen,EN-GE
sufficient,ausreichend,EN-GE
tap,tippen,EN-GE
ticket,fahrkarte,EN-GE
tour,tour,EN-GE
union,union,EN-GE
unusual,ungewöhnlich,EN-GE
win,gewinnen,EN-GE
agreement,zustimmung,EN-GE
angle,winkel,EN-GE
attack,attacke,EN-GE
blue,blau,EN-GE
borrow,leihen,EN-GE
breakfast,frühstück,EN-GE
cancer,krebs,EN-GE
claim,anspruch,EN-GE
confidence,vertrauen,EN-GE
consistent,konsistent,EN-GE
constant,konstante,EN-GE
cultural,kulturelle,EN-GE
currency,währung,EN-GE
daughter,tochter,EN-GE
degree,grad,EN-GE
doctor,arzt,EN-GE
dot,punkt,EN-GE
drag,ziehen,EN-GE
dream,traum,EN-GE
drink,getränk,EN-GE
duty,pflicht,EN-GE
earn,verdienen,EN-GE
emphasize,betonen,EN-GE
employment,beschäftigung,EN-GE
enable,aktivieren,EN-GE
engineering,ingenieurwesen,EN-GE
entry,eintrag,EN-GE
essay,aufsatz,EN-GE
existing,bestehende,EN-GE
famous,berühmt,EN-GE
father,vater,EN-GE
fee,gebühr,EN-GE
finance,finanzen,EN-GE
gently,sanft,EN-GE
guess,vermuten,EN-GE
hopefully,hoffentlich,EN-GE
hour,stunde,EN-GE
interaction,interaktion,EN-GE
juice,saft,EN-GE
limit,grenze,EN-GE
luck,glück,EN-GE
milk,milch,EN-GE
minor,geringer,EN-GE
mixed,gemischt,EN-GE
mixture,mischung,EN-GE
mouth,mund,EN-GE
nor,noch,EN-GE
operate,arbeiten,EN-GE
originally,ursprünglich,EN-GE
peace,frieden,EN-GE
pipe,rohr,EN-GE
please,bitte,EN-GE
preference,bevorzugen,EN-GE
previous,zurück,EN-GE
pull,ziehen,EN-GE
pure,rein,EN-GE
raw,roh,EN-GE
reflect,reflektieren,EN-GE
region,region,EN-GE
republic,republik,EN-GE
roughly,grob,EN-GE
seat,sitz,EN-GE
send,senden,EN-GE
significantly,bedeutend,EN-GE
soft,weich,EN-GE
solid,solide,EN-GE
stable,stabil,EN-GE
storm,sturm,EN-GE
substance,substanz,EN-GE
team,mannschaft,EN-GE
tradition,tradition,EN-GE
trick,trick,EN-GE
virus,virus,EN-GE
wear,tragen,EN-GE
weird,seltsam,EN-GE
wonder,wunder,EN-GE
actor,darsteller,EN-GE
afraid,ängstlich,EN-GE
afternoon,nachmittag,EN-GE
amazing,tolle,EN-GE
annual,jährlich,EN-GE
anticipate,erwarten,EN-GE
assume,annehmen,EN-GE
bat,schläger,EN-GE
beach,strand,EN-GE
blank,leer,EN-GE
busy,beschäftigt,EN-GE
catch,fang,EN-GE
chain,kette,EN-GE
classroom,klassenzimmer,EN-GE
consideration,berücksichtigung,EN-GE
count,graf,EN-GE
cream,sahne,EN-GE
crew,crew,EN-GE
dead,tot,EN-GE
delivery,lieferanten,EN-GE
detail,detail,EN-GE
detailed,detailliert,EN-GE
device,gerät,EN-GE
difficulty,schwierigkeit,EN-GE
doubt,zweifel,EN-GE
drama,drama,EN-GE
election,wahl,EN-GE
engage,engagieren,EN-GE
engine,motor,EN-GE
enhance,verbessern,EN-GE
examine,untersuchen,EN-GE
false,falsch,EN-GE
feed,füttern,EN-GE
football,fußball,EN-GE
forever,für immer,EN-GE
gold,gold,EN-GE
guidance,beratung,EN-GE
hotel,hotel,EN-GE
impress,beeindrucken,EN-GE
install,installieren,EN-GE
interview,interview,EN-GE
kid,kind,EN-GE
mark,kennzeichen,EN-GE
match,spiel,EN-GE
mission,mission,EN-GE
nobody,niemand,EN-GE
obvious,offensichtlich,EN-GE
ourselves,uns selbst,EN-GE
owner,eigentümer,EN-GE
pain,schmerz,EN-GE
participate,teilnehmen,EN-GE
pleasure,vergnügen,EN-GE
priority,priorität,EN-GE
protection,schutz,EN-GE
repeat,wiederholen,EN-GE
round,runden,EN-GE
score,ergebnis,EN-GE
screw,schraube,EN-GE
seek,suchen,EN-GE
sex,sex,EN-GE
sharp,scharf,EN-GE
shop,geschäft,EN-GE
shower,dusche,EN-GE
sing,singen,EN-GE
slide,gleiten,EN-GE
strip,streifen,EN-GE
suggestion,vorschlag,EN-GE
suit,anzug,EN-GE
tension,spannung,EN-GE
thick,dick,EN-GE
tone,ton,EN-GE
totally,total,EN-GE
twice,zweimal,EN-GE
variation,variation,EN-GE
whereas,wohingegen,EN-GE
window,fenster,EN-GE
wise,weise,EN-GE
wish,wunsch,EN-GE
agent,agent,EN-GE
anxiety,angst,EN-GE
atmosphere,atmosphäre,EN-GE
awareness,das bewusstsein,EN-GE
band,band,EN-GE
bath,bad,EN-GE
block,block,EN-GE
bone,knochen,EN-GE
bread,brot,EN-GE
calendar,kalender,EN-GE
candidate,kandidat,EN-GE
cap,kappe,EN-GE
careful,vorsichtig,EN-GE
climate,klima,EN-GE
coat,mantel,EN-GE
collect,sammeln,EN-GE
combine,kombinieren,EN-GE
command,befehl,EN-GE
comparison,vergleich,EN-GE
confusion,verwechslung,EN-GE
construction,bau,EN-GE
contest,wettbewerb,EN-GE
corner,ecke,EN-GE
court,gericht,EN-GE
cup,tasse,EN-GE
dig,graben,EN-GE
district,kreis,EN-GE
divide,teilen,EN-GE
door,tür,EN-GE
east,osten,EN-GE
elevator,aufzug,EN-GE
elsewhere,anderswo,EN-GE
emotion,emotion,EN-GE
employee,mitarbeiter,EN-GE
employer,arbeitgeber,EN-GE
equivalent,gleichwertig,EN-GE
everywhere,überall,EN-GE
except,außer,EN-GE
finger,finger,EN-GE
garage,garage,EN-GE
guarantee,garantie,EN-GE
guest,gast,EN-GE
hang,aufhängen,EN-GE
height,höhe,EN-GE
himself,selbst,EN-GE
hole,loch,EN-GE
hook,haken,EN-GE
hunt,jagd,EN-GE
implement,implementieren,EN-GE
initial,initiale,EN-GE
intend,wollen,EN-GE
introduce,vorstellen,EN-GE
latter,letztere,EN-GE
layer,schicht,EN-GE
leadership,führung,EN-GE
lecture,vorlesung,EN-GE
lie,lüge,EN-GE
mall,einkaufszentrum,EN-GE
manager,manager,EN-GE
manner,weise,EN-GE
march,märz,EN-GE
married,verheiratet,EN-GE
meeting,sitzung,EN-GE
mention,erwähnen,EN-GE
narrow,eng,EN-GE
nearby,in der nähe,EN-GE
neither,weder,EN-GE
nose,nase,EN-GE
obviously,offensichtlich,EN-GE
operation,betrieb,EN-GE
parking,parken,EN-GE
partner,partner,EN-GE
perfectly,perfekt,EN-GE
physically,physisch,EN-GE
profile,profil,EN-GE
proud,stolz,EN-GE
recording,aufnahme,EN-GE
relate,beziehen,EN-GE
respect,die achtung,EN-GE
rice,reis,EN-GE
routine,routine,EN-GE
sample,sample,EN-GE
schedule,zeitplan,EN-GE
settle,absetzen,EN-GE
smell,geruch,EN-GE
somehow,irgendwie,EN-GE
spiritual,geistig,EN-GE
survey,umfrage,EN-GE
swimming,baden,EN-GE
telephone,telefon,EN-GE
tie,krawatte,EN-GE
tip,spitze,EN-GE
transportation,transport,EN-GE
unhappy,unzufrieden,EN-GE
wild,wild,EN-GE
winter,winter,EN-GE
absolutely,absolut,EN-GE
acceptable,akzeptabel,EN-GE
adult,erwachsene,EN-GE
aggressive,aggressiv,EN-GE
airline,fluggesellschaft,EN-GE
apart,ein teil,EN-GE
assure,versichern,EN-GE
attract,anlocken,EN-GE
bag,tasche,EN-GE
battle,schlacht,EN-GE
bed,bett,EN-GE
bill,rechnung,EN-GE
boring,langweilig,EN-GE
bother,mühe,EN-GE
brief,kurz,EN-GE
cake,kuchen,EN-GE
charity,nächstenliebe,EN-GE
code,code,EN-GE
cousin,cousin,EN-GE
crazy,verrückt,EN-GE
curve,kurve,EN-GE
designer,designer,EN-GE
dimension,dimension,EN-GE
disaster,katastrophe,EN-GE
distinct,unterscheiden,EN-GE
distribute,verteilen,EN-GE
dress,kleid,EN-GE
ease,leichtigkeit,EN-GE
eastern,östlich,EN-GE
editor,herausgeber,EN-GE
efficiency,effizienz,EN-GE
emergency,notfall,EN-GE
escape,flucht,EN-GE
evening,abend,EN-GE
excitement,aufregung,EN-GE
expose,expose,EN-GE
extension,erweiterung,EN-GE
extent,umfang,EN-GE
farm,bauernhof,EN-GE
feedback,feedback,EN-GE
fight,kampf,EN-GE
gap,spalt,EN-GE
gather,versammeln,EN-GE
grade,klasse,EN-GE
guitar,gitarre,EN-GE
hate,hass,EN-GE
holiday,urlaub,EN-GE
homework,hausaufgaben,EN-GE
horror,horror,EN-GE
horse,pferd,EN-GE
host,gastgeber,EN-GE
husband,mann,EN-GE
leader,führer,EN-GE
loan,darlehen,EN-GE
logical,logisch,EN-GE
mistake,fehler,EN-GE
mom,mama,EN-GE
mountain,berg,EN-GE
nail,nagel,EN-GE
noise,lärm,EN-GE
none,keiner,EN-GE
occasion,gelegenheit,EN-GE
outcome,ergebnis,EN-GE
overcome,überwinden,EN-GE
owe,verdanken,EN-GE
package,paket,EN-GE
patient,geduldig,EN-GE
pause,pause,EN-GE
permission,erlaubnis,EN-GE
phrase,phrase,EN-GE
presentation,präsentation,EN-GE
prior,vor,EN-GE
promotion,beförderung,EN-GE
proof,beweis,EN-GE
race,rennen,EN-GE
reasonable,angemessen,EN-GE
reflection,betrachtung,EN-GE
refrigerator,kühlschrank,EN-GE
relief,relief,EN-GE
repair,reparieren,EN-GE
resolution,lösung,EN-GE
revenue,einnahmen,EN-GE
rough,rauh,EN-GE
sad,traurig,EN-GE
sand,sand,EN-GE
scratch,kratzen,EN-GE
sentence,satz,EN-GE
session,session,EN-GE
shoulder,schulter,EN-GE
sick,krank,EN-GE
singer,sänger,EN-GE
smoke,rauch,EN-GE
stomach,bauch,EN-GE
strange,komisch,EN-GE
strict,streng,EN-GE
strike,streik,EN-GE
string,zeichenfolge,EN-GE
succeed,gelingen,EN-GE
successfully,erfolgreich,EN-GE
suddenly,plötzlich,EN-GE
suffer,leiden,EN-GE
surprised,überrascht,EN-GE
tennis,tennis,EN-GE
throw,werfen,EN-GE
tourist,tourist,EN-GE
towel,handtuch,EN-GE
truly,wirklich,EN-GE
vacation,ferien,EN-GE
virtually,virtuell,EN-GE
west,west-,EN-GE
wheel,rad,EN-GE
wine,wein,EN-GE
acquire,erwerben,EN-GE
adapt,sich anpassen,EN-GE
adjust,einstellen,EN-GE
administrative,verwaltung,EN-GE
altogether,insgesamt,EN-GE
anyway,sowieso,EN-GE
argue,argumentieren,EN-GE
arise,entstehen,EN-GE
arm,arm,EN-GE
aside,beiseite,EN-GE
associate,assoziieren,EN-GE
automatic,automatisch,EN-GE
automatically,automatisch,EN-GE
basket,korb,EN-GE
bet,wette,EN-GE
blow,schlag,EN-GE
bonus,bonus,EN-GE
border,rand,EN-GE
branch,ast,EN-GE
breast,brust,EN-GE
brother,bruder,EN-GE
buddy,kumpel,EN-GE
bunch,bündel,EN-GE
cabinet,kabinett,EN-GE
childhood,kindheit,EN-GE
chip,chip,EN-GE
church,kirche,EN-GE
civil,bürgerlich,EN-GE
clothes,kleider,EN-GE
coach,trainer,EN-GE
coffee,kaffee,EN-GE
confirm,bestätigen,EN-GE
cross,kreuz,EN-GE
deeply,tief,EN-GE
definitely,bestimmt,EN-GE
deliberately,bewusst,EN-GE
dinner,abendessen,EN-GE
document,dokument,EN-GE
draft,entwurf,EN-GE
drawing,zeichnung,EN-GE
dust,staub,EN-GE
employ,beschäftigen,EN-GE
encouraging,ermutigend,EN-GE
expert,experte,EN-GE
external,extern,EN-GE
floor,boden,EN-GE
former,ehemalige,EN-GE
god,gott,EN-GE
golf,golf,EN-GE
habit,gewohnheit,EN-GE
hair,haar,EN-GE
hardly,kaum,EN-GE
hearing,anhörung,EN-GE
hurt,verletzen,EN-GE
illegal,illegal,EN-GE
incorporate,integrieren,EN-GE
initiative,initiative,EN-GE
iron,eisen,EN-GE
judge,richter,EN-GE
judgment,beurteilung,EN-GE
justify,rechtfertigen,EN-GE
knife,messer,EN-GE
lab,labor,EN-GE
landscape,landschaft,EN-GE
laugh,lachen,EN-GE
lay,legen,EN-GE
league,liga,EN-GE
loud,laut,EN-GE
mail,mail,EN-GE
massive,massiv,EN-GE
measurement,messung,EN-GE
mess,chaos,EN-GE
mobile,mobile,EN-GE
mode,modus,EN-GE
mud,schlamm,EN-GE
nasty,böse,EN-GE
native,native,EN-GE
opening,öffnung,EN-GE
orange,orange,EN-GE
ordinary,gewöhnlich,EN-GE
organize,organisieren,EN-GE
ought,sollen,EN-GE
parent,elternteil,EN-GE
pattern,muster,EN-GE
pin,stift,EN-GE
poetry,poesie,EN-GE
police,polizei,EN-GE
pool,schwimmbad,EN-GE
possess,besitzen,EN-GE
possibility,möglichkeit,EN-GE
pound,pfund,EN-GE
procedure,verfahren,EN-GE
queen,königin,EN-GE
ratio,verhältnis,EN-GE
readily,leicht,EN-GE
relation,beziehung,EN-GE
relieve,entlasten,EN-GE
request,anfordern,EN-GE
respond,reagieren,EN-GE
restaurant,restaurant,EN-GE
retain,behalten,EN-GE
royal,königlich,EN-GE
salary,gehalt,EN-GE
satisfaction,befriedigung,EN-GE
sector,sektor,EN-GE
senior,senior,EN-GE
shame,schande,EN-GE
shelter,schutz,EN-GE
shoe,schuh,EN-GE
shut,geschlossen,EN-GE
signature,unterschrift,EN-GE
significance,bedeutung,EN-GE
silver,silber-,EN-GE
somebody,jemand,EN-GE
song,lied,EN-GE
southern,süd-,EN-GE
split,teilt,EN-GE
strain,belastung,EN-GE
struggle,kampf,EN-GE
super,super,EN-GE
swim,schwimmen,EN-GE
tackle,angehen,EN-GE
tank,panzer,EN-GE
terribly,fürchterlich,EN-GE
tight,fest,EN-GE
tooth,zahn,EN-GE
town,stadt,EN-GE
train,zug,EN-GE
trust,vertrauen,EN-GE
unfair,unfair,EN-GE
unfortunately,unglücklicherweise,EN-GE
upper,obere,EN-GE
vehicle,fahrzeug,EN-GE
visible,sichtbar,EN-GE
volume,volumen,EN-GE
wash,waschen,EN-GE
waste,abfall,EN-GE
wife,ehefrau,EN-GE
yellow,gelb,EN-GE
yours,deine,EN-GE
accident,unfall,EN-GE
airport,flughafen,EN-GE
alive,am leben,EN-GE
angry,wütend,EN-GE
appointment,geplanter termin,EN-GE
arrival,ankunft,EN-GE
assist,helfen,EN-GE
assumption,annahme,EN-GE
bake,backen,EN-GE
bar,bar,EN-GE
baseball,baseball,EN-GE
bell,glocke,EN-GE
bike,fahrrad,EN-GE
blame,schuld,EN-GE
boy,junge,EN-GE
brick,ziegel,EN-GE
calculate,berechnen,EN-GE
chair,sessel,EN-GE
chapter,kapitel,EN-GE
closet,schrank,EN-GE
clue,hinweis,EN-GE
collar,halsband,EN-GE
comment,kommentar,EN-GE
committee,ausschuss,EN-GE
compete,konkurrieren,EN-GE
concerning,über,EN-GE
conference,konferenz,EN-GE
consult,konsultieren,EN-GE
conversation,konversation,EN-GE
convert,konvertieren,EN-GE
crash,absturz,EN-GE
database,datenbank,EN-GE
deliver,liefern,EN-GE
dependent,abhängig,EN-GE
desperate,verzweifelt,EN-GE
devil,teufel,EN-GE
diet,diät,EN-GE
enthusiasm,begeisterung,EN-GE
error,fehler,EN-GE
exciting,aufregend,EN-GE
explanation,erläuterung,EN-GE
extend,erweitern,EN-GE
farmer,farmer,EN-GE
fear,angst,EN-GE
fold,falten,EN-GE
forth,weiter,EN-GE
friendly,freundlich,EN-GE
fuel,treibstoff,EN-GE
funny,komisch,EN-GE
gate,tor,EN-GE
girl,mädchen,EN-GE
glove,handschuh,EN-GE
grab,greifen,EN-GE
gross,brutto,EN-GE
hall,halle,EN-GE
herself,sich,EN-GE
hide,verstecken,EN-GE
historian,historiker,EN-GE
hospital,krankenhaus,EN-GE
ill,krank,EN-GE
injury,verletzung,EN-GE
instruction,anweisung,EN-GE
investigate,untersuchen,EN-GE
jacket,jacke,EN-GE
lucky,glücklich,EN-GE
lunch,mittagessen,EN-GE
maintenance,instandhaltung,EN-GE
manufacturer,hersteller,EN-GE
meal,mahlzeit,EN-GE
miss,fräulein,EN-GE
monitor,monitor,EN-GE
mortgage,hypothek,EN-GE
negotiate,verhandeln,EN-GE
nurse,krankenschwester,EN-GE
pace,tempo,EN-GE
panic,panik,EN-GE
peak,haupt,EN-GE
perception,wahrnehmung,EN-GE
permit,erlauben,EN-GE
pie,kuchen,EN-GE
plane,ebene,EN-GE
poem,gedicht,EN-GE
presence,gegenwart,EN-GE
proposal,vorschlag,EN-GE
provided,sofern,EN-GE
qualify,qualifizieren,EN-GE
quote,zitat,EN-GE
realistic,realistisch,EN-GE
reception,rezeption,EN-GE
recover,erholen,EN-GE
replacement,ersatz,EN-GE
resolve,entschlossenheit,EN-GE
retire,in den ruhestand gehen,EN-GE
revolution,revolution,EN-GE
reward,belohnung,EN-GE
rid,loswerden,EN-GE
river,fluss,EN-GE
roll,rollen,EN-GE
row,reihe,EN-GE
sandwich,sandwich,EN-GE
shock,schock,EN-GE
sink,sinken,EN-GE
slip,unterhose,EN-GE
son,sohn,EN-GE
sorry,es tut uns leid,EN-GE
spare,schonen,EN-GE
speech,rede,EN-GE
spite,trotz,EN-GE
spray,sprühen,EN-GE
surprise,überraschen,EN-GE
suspect,vermuten,EN-GE
sweet,süß,EN-GE
swing,swing,EN-GE
tea,tee,EN-GE
till,bis,EN-GE
transition,übergang,EN-GE
twist,twist,EN-GE
ugly,hässlich,EN-GE
unlikely,unwahrscheinlich,EN-GE
upstairs,nach oben,EN-GE
usual,gewöhnlich,EN-GE
village,dorf,EN-GE
warning,warnung,EN-GE
weekend,wochenende,EN-GE
weigh,wiegen,EN-GE
welcome,herzlich willkommen,EN-GE
winner,gewinner,EN-GE
worker,arbeitnehmer,EN-GE
writer,schriftsteller,EN-GE
yard,garten,EN-GE
abroad,im ausland,EN-GE
alarm,alarm,EN-GE
anxious,ängstlich,EN-GE
arrive,ankommen,EN-GE
assistance,hilfe,EN-GE
attach,anfügen,EN-GE
behave,verhalten,EN-GE
bend,biege,EN-GE
bicycle,fahrrad,EN-GE
bite,beißen,EN-GE
blind,blind,EN-GE
bottle,flasche,EN-GE
brave,mutig,EN-GE
breath,atem,EN-GE
briefly,kurz,EN-GE
buyer,käufer,EN-GE
cable,kabel,EN-GE
calm,ruhig,EN-GE
candle,kerze,EN-GE
celebrate,feiern,EN-GE
chest,brust,EN-GE
chocolate,schokolade,EN-GE
clerk,schreiber,EN-GE
cloud,wolke,EN-GE
comprehensive,umfassend,EN-GE
concentrate,konzentrieren,EN-GE
concert,konzert,EN-GE
conclusion,schlussfolgerung,EN-GE
contribution,beitrag,EN-GE
convince,überzeugen,EN-GE
cookie,keks,EN-GE
counter,zähler,EN-GE
courage,mut,EN-GE
curious,neugierig,EN-GE
dad,papa,EN-GE
desk,schreibtisch,EN-GE
dirty,dreckig,EN-GE
disagree,nicht zustimmen,EN-GE
downtown,innenstadt,EN-GE
drawer,schublade,EN-GE
establish,festlegen,EN-GE
establishment,einrichtung,EN-GE
estimate,schätzen,EN-GE
examination,untersuchung,EN-GE
flower,blume,EN-GE
garbage,müll,EN-GE
grand,großartig,EN-GE
grandfather,großvater,EN-GE
grocery,lebensmittelgeschäft,EN-GE
harm,schaden,EN-GE
honest,ehrlich,EN-GE
honey,honig,EN-GE
ignore,ignorieren,EN-GE
imply,implizieren,EN-GE
impression,eindruck,EN-GE
impressive,beeindruckend,EN-GE
improvement,verbesserung,EN-GE
independence,unabhängigkeit,EN-GE
informal,informell,EN-GE
inner,innere,EN-GE
insect,insekt,EN-GE
insist,darauf bestehen,EN-GE
inspection,inspektion,EN-GE
inspector,inspektor,EN-GE
king,könig,EN-GE
knee,knie,EN-GE
ladder,leiter,EN-GE
lawyer,anwalt,EN-GE
leather,leder,EN-GE
load,belastung,EN-GE
loose,lose,EN-GE
male,männlich,EN-GE
menu,menü,EN-GE
mine,bergwerk,EN-GE
mirror,spiegel,EN-GE
moreover,außerdem,EN-GE
neck,hals,EN-GE
penalty,elfmeter,EN-GE
pension,pension,EN-GE
piano,klavier,EN-GE
plate,teller,EN-GE
pleasant,angenehm,EN-GE
pleased,zufrieden,EN-GE
potato,kartoffel,EN-GE
profession,beruf,EN-GE
professor,professor,EN-GE
prompt,prompt,EN-GE
proposed,vorgeschlagen,EN-GE
purple,lila,EN-GE
pursue,verfolgen,EN-GE
quantity,menge,EN-GE
quiet,ruhig,EN-GE
reaction,reaktion,EN-GE
refuse,sich weigern,EN-GE
regret,bedauern,EN-GE
remaining,verbleibend,EN-GE
requirement,anforderung,EN-GE
reveal,offenbaren,EN-GE
ruin,ruine,EN-GE
rush,eilen,EN-GE
salad,salat,EN-GE
sexual,sexuell,EN-GE
shake,shake,EN-GE
shift,verschiebung,EN-GE
shine,scheinen,EN-GE
ship,schiff,EN-GE
sister,schwester,EN-GE
skirt,rock,EN-GE
slice,scheibe,EN-GE
snow,schnee,EN-GE
specialist,spezialist,EN-GE
specify,angeben,EN-GE
steal,stehlen,EN-GE
stroke,schlaganfall,EN-GE
strongly,stark,EN-GE
suck,saugen,EN-GE
sudden,plötzlich,EN-GE
supermarket,supermarkt,EN-GE
surround,umgeben,EN-GE
switch,schalter,EN-GE
terrible,furchtbar,EN-GE
tired,müde,EN-GE
tongue,zunge,EN-GE
trash,müll,EN-GE
tune,melodie,EN-GE
unable,unfähig,EN-GE
warn,warnen,EN-GE
weak,schwach,EN-GE
weakness,schwäche,EN-GE
wedding,hochzeit,EN-GE
wooden,hölzern,EN-GE
worried,besorgt,EN-GE
yeah,ja,EN-GE
zone,zone,EN-GE
accuse,beschuldigen,EN-GE
admire,bewundern,EN-GE
admit,eingestehen,EN-GE
adopt,adoptieren,EN-GE
affair,affäre,EN-GE
ambition,ambition,EN-GE
analyst,analytiker,EN-GE
